#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden EHA/3565/2008 y comunes a todas las EELL.
# Ver http://www.boe.es/buscar/doc.php?id=BOE-A-2008-19916
G,8,7,0,Aportaciones a fundaciones
G,8,7,1,Aportaciones a consorcios
G,8,7,2,Aportaciones a otros entes
G,9,,,Pasivos financeiros
G,9,0,,Amortización de deuda pública en euros
G,9,0,0,A curto prazo
G,9,0,1,A longo prazo
G,9,1,,Amortización de préstamos e de operacións en euros
G,9,1,0,A corto prazo de entes do sector público
G,9,1,1,A largo prazo de entes do sector público
G,9,1,2,A corto prazo de entes fora do sector público
G,9,1,3,A largo prazo de entes fora do sector público
G,9,2,,Amortización de deuda pública en moneda distinta del euro
G,9,2,0,A curto prazo
G,9,2,1,A longo prazo
G,9,3,,Amortización de préstamos en moneda distinta del euro
G,9,3,0,A curto prazo
G,9,3,1,A longo prazo
G,9,4,,Devolución de depósitos y fianzas
G,9,4,0,Devolución de depósitos
G,9,4,1,Devolución de fianzas
#
#
# Conceptos específicos de Santiago
#
I,4,1,0,De organismos autónomos de la entidad local
I,4,7,0,De empresas privadas
I,4,8,0,De familias e institucións sen fins de lucro
I,5,2,0,Xuros de depósitos
I,7,3,1,Da Seguridade Social
I,7,7,0,De empresas privadas
I,7,8,0,De familias e institucións sen fins de lucro
G,1,2,5,Retribucións promoción interna
G,1,3,5,Retribucións promoción interna
G,4,1,0,A organismos autónomos da entidade local
G,4,7,0,A empresas privadas
G,4,8,0,A familias e institucións sen fins de lucro
G,4,8,1,A familias e institucións sen fins de lucro
G,4,8,9,A familias e institucións sen fins de lucro
G,4,9,0,Ao exterior
G,6,0,2,Outros investimentos
G,6,2,8,Outros investimentos novos
G,7,4,9,A entes públicos e sociedades mercantís da entidad local
G,7,8,0,A familias e institucións sen fins de lucro
G,7,9,0,Al exterior
